heat_id,timestamp,shift,operator_id,furnace_id,mold_line_id,pattern_id,pattern_age_cycles,season,ambient_temp_C,ambient_humidity_pct,sand_moisture_pct,mold_hardness_B,mold_temp_C,binder_pct,mold_permeability,C_pct,Si_pct,Mn_pct,S_pct,P_pct,Cr_pct,carbon_equivalent,mn_s_ratio_ok,pour_temp_C,superheat_C,pour_rate_kg_per_s,pour_delay_min,cooling_rate_C_per_min,fade_time_min,inoculant_dose_pct,core_moisture_pct,furnace_temp_drift_C,bore_diameter_mm,deck_height_mm,wall_thickness_mm,surface_roughness_Ra_um,defect_class,severity,disposition,customer_complaint,yield_pct,casting_weight_kg,warranty_risk_score,oem_customer
H-2025-02476,2025-06-30 08:40:00,A,OP-104,F2,ML-1,PT-A,155,Monsoon,30.9,90.6,3.55,85.0,42.4,1.91,160.0,3.404,2.008,0.666,0.096,0.084,0.045,4.102,True,1381.7,201.7,7.25,3.36,5.67,4.2,0.119,3.41,2.9,89.4865,220.0031,4.5038,6.19,None,None,OK,False,93.02,216.12,3.18,OEM-TATA
H-2025-02477,2025-06-30 09:42:00,A,OP-104,F2,ML-1,PT-A,156,Monsoon,30.8,76.9,3.35,86.3,47.0,1.72,128.8,3.397,1.985,0.513,0.081,0.068,0.056,4.081,True,1396.0,216.0,7.22,0.47,6.53,1.8,0.21,2.89,5.6,89.5059,220.0288,4.4395,5.57,None,None,OK,False,95.67,216.57,2.1,OEM-ASHOK_LEYLAND
H-2025-02478,2025-06-30 10:11:00,A,OP-104,F2,ML-2,PT-B,1156,Monsoon,29.2,81.3,3.48,86.5,41.1,1.72,120.3,3.395,2.156,0.528,0.089,0.086,0.006,4.142,True,1406.0,226.0,5.72,1.94,15.2,6.5,0.194,3.2,0.7,89.4901,219.9952,4.5345,5.05,None,None,OK,False,93.33,213.56,2.93,OEM-TATA
H-2025-02479,2025-06-30 10:44:00,A,OP-104,F1,ML-2,PT-C,62,Monsoon,26.6,80.6,3.91,80.8,40.4,2.19,111.9,3.322,2.294,0.698,0.093,0.064,0.069,4.108,True,1426.4,246.4,8.64,0.24,9.82,11.2,0.17,3.15,11.9,89.4987,220.007,4.5058,4.71,None,None,OK,False,96.18,214.08,1.69,OEM-TATA
H-2025-02480,2025-06-30 12:41:00,A,OP-104,F1,ML-1,PT-B,1157,Monsoon,30.5,86.8,4.37,85.8,48.2,1.87,111.7,3.482,2.0,0.536,0.096,0.086,0.022,4.177,True,1412.9,232.9,7.25,2.61,9.33,8.4,0.192,2.91,14.6,89.5094,220.0175,4.4833,3.99,None,None,OK,False,92.95,212.47,1.97,OEM-ASHOK_LEYLAND
H-2025-02481,2025-06-30 14:09:00,B,OP-217,F2,ML-1,PT-B,1158,Monsoon,26.5,93.5,4.05,79.8,34.8,1.8,113.1,3.294,2.171,0.677,0.095,0.077,0.01,4.043,True,1393.0,213.0,7.6,1.55,8.35,19.5,0.214,3.74,3.7,89.4952,220.0106,4.5227,6.04,None,None,OK,False,92.1,213.09,1.33,OEM-MAHINDRA
H-2025-02482,2025-06-30 14:38:00,B,OP-217,F1,ML-1,PT-C,63,Monsoon,26.5,92.6,3.63,75.4,36.7,2.3,125.7,3.231,2.062,0.627,0.083,0.05,0.02,3.935,True,1398.4,218.4,5.54,1.78,16.21,6.0,0.103,3.34,11.5,89.4916,220.0018,4.4824,7.36,None,None,OK,False,93.72,211.54,2.81,OEM-TATA
H-2025-02483,2025-06-30 16:46:00,B,OP-217,F2,ML-2,PT-B,1159,Monsoon,27.5,77.1,3.85,78.6,44.8,2.04,160.0,3.184,2.171,0.616,0.068,0.073,0.02,3.932,True,1418.6,238.6,7.25,0.38,11.23,4.0,0.223,2.98,4.6,89.4944,220.0265,4.4621,3.46,Dimensional_NC,Scrap,Scrap,False,88.77,218.29,4.17,OEM-TATA
H-2025-02484,2025-06-30 20:38:00,B,OP-217,F2,ML-1,PT-B,1160,Monsoon,31.5,85.8,3.44,84.3,46.7,1.88,116.9,3.276,1.969,0.619,0.093,0.092,0.152,3.963,True,1368.1,188.1,6.92,1.5,9.14,10.7,0.264,3.3,4.7,89.4954,219.9472,4.5567,5.76,None,None,OK,False,91.47,217.84,5.02,OEM-TATA
H-2025-02485,2025-06-30 21:30:00,B,OP-217,F2,ML-2,PT-B,1161,Monsoon,30.5,75.7,2.5,80.4,42.3,1.77,120.7,3.274,2.024,0.658,0.092,0.073,0.01,3.973,True,1391.0,211.0,5.65,0.69,12.5,17.8,0.145,2.84,3.4,89.4983,220.0301,4.4948,5.93,None,None,OK,False,94.16,212.57,1.56,OEM-TATA
H-2025-02486,2025-06-30 21:40:00,B,OP-217,F1,ML-1,PT-A,157,Monsoon,26.5,90.8,3.33,83.7,35.4,2.15,116.1,3.265,2.023,0.657,0.069,0.079,0.003,3.965,True,1443.3,263.3,8.49,0.56,14.6,6.6,0.27,3.3,9.9,89.5071,219.9618,4.5043,5.23,None,None,OK,False,94.07,218.61,2.28,OEM-MAHINDRA
H-2025-02487,2025-06-30 23:13:00,C,OP-308,F1,ML-2,PT-A,158,Monsoon,31.5,82.5,2.73,83.8,44.7,1.74,114.8,3.209,2.132,0.664,0.098,0.066,0.002,3.942,True,1435.3,255.3,8.71,4.09,5.07,4.0,0.236,2.69,12.4,89.5017,220.0223,4.534,5.63,None,None,OK,False,94.98,216.1,0.43,OEM-TATA
H-2025-02488,2025-07-01 01:06:00,C,OP-308,F1,ML-1,PT-B,1162,Monsoon,30.7,79.3,3.35,79.0,46.5,1.74,96.5,3.395,1.944,0.562,0.087,0.07,0.021,4.066,True,1430.3,250.3,7.86,1.8,13.09,5.0,0.17,2.49,8.6,89.5096,220.0145,4.5485,4.73,None,None,OK,False,93.87,214.59,2.28,OEM-TATA
H-2025-02489,2025-07-01 01:10:00,C,OP-308,F2,ML-2,PT-B,1163,Monsoon,29.6,84.7,3.55,85.3,41.9,2.01,108.8,3.236,1.871,0.67,0.083,0.092,0.003,3.891,True,1432.0,252.0,8.25,2.66,8.36,7.8,0.204,2.97,5.2,89.4996,220.0053,4.5022,5.82,None,None,OK,False,93.39,217.16,1.06,OEM-TATA
H-2025-02490,2025-07-01 03:29:00,C,OP-308,F2,ML-1,PT-A,159,Monsoon,26.8,83.7,3.04,85.5,43.2,1.77,111.2,3.416,1.913,0.596,0.088,0.067,0.013,4.076,True,1392.9,212.9,7.88,4.83,6.3,4.2,0.176,3.08,3.4,89.4738,220.0257,4.5647,4.82,None,None,OK,False,94.92,213.51,2.76,OEM-TATA
H-2025-02491,2025-07-01 04:37:00,C,OP-308,F2,ML-1,PT-C,64,Monsoon,27.9,93.9,3.55,81.5,38.8,1.78,143.9,3.437,2.049,0.55,0.099,0.054,0.028,4.138,True,1429.3,249.3,7.14,1.77,16.05,4.4,0.205,2.92,4.0,89.4981,220.001,4.5235,5.59,None,None,OK,False,94.14,211.93,2.28,OEM-ASHOK_LEYLAND
H-2025-02492,2025-07-01 05:54:00,C,OP-308,F1,ML-1,PT-A,160,Monsoon,27.8,75.7,2.89,78.5,40.8,2.02,100.7,3.6,1.917,0.715,0.108,0.05,0.004,4.256,True,1382.1,202.1,5.91,2.83,11.57,13.3,0.267,2.94,10.7,89.5105,220.0077,4.5547,5.99,None,None,OK,False,95.7,215.47,1.83,OEM-TATA
H-2025-02493,2025-07-01 06:07:00,A,OP-104,F1,ML-1,PT-B,1164,Monsoon,29.8,94.0,3.81,84.5,38.7,2.0,121.1,3.295,2.05,0.576,0.084,0.061,0.002,3.999,True,1416.9,236.9,6.54,0.71,9.31,5.1,0.222,3.26,13.6,89.5258,219.9866,4.4821,7.08,None,None,OK,False,93.85,211.94,2.38,OEM-MAHINDRA
H-2025-02494,2025-07-01 07:25:00,A,OP-104,F1,ML-1,PT-C,65,Monsoon,29.5,79.7,3.19,83.2,42.8,1.71,129.9,3.331,2.138,0.538,0.082,0.055,0.016,4.062,True,1429.3,249.3,7.0,0.21,15.13,28.0,0.187,3.14,11.8,89.4693,220.0015,4.4837,6.57,None,None,OK,False,95.64,217.65,4.16,OEM-TATA
H-2025-02495,2025-07-01 08:09:00,A,OP-104,F1,ML-2,PT-A,161,Monsoon,27.7,77.9,3.8,84.7,44.3,2.04,123.1,3.26,2.033,0.5,0.094,0.05,0.029,3.955,True,1423.3,243.3,9.35,0.2,9.1,6.7,0.215,3.29,11.0,89.4967,220.0263,4.5079,3.62,None,None,OK,False,96.53,207.49,0.95,OEM-TATA
H-2025-02496,2025-07-01 08:59:00,A,OP-104,F2,ML-2,PT-C,66,Monsoon,27.9,89.8,3.81,88.7,37.4,1.69,103.4,3.209,2.14,0.659,0.065,0.056,0.019,3.941,True,1416.1,236.1,6.68,1.35,8.58,1.6,0.144,3.82,3.5,89.5097,220.0119,4.4757,4.67,None,None,OK,False,96.1,218.44,1.28,OEM-TATA
H-2025-02497,2025-07-01 12:36:00,A,OP-104,F1,ML-1,PT-C,67,Monsoon,29.1,85.5,4.2,88.2,43.2,1.98,118.0,3.3,2.374,0.685,0.098,0.057,0.018,4.11,True,1409.6,229.6,7.2,0.89,12.63,7.5,0.263,3.38,11.3,89.4951,220.0159,4.546,4.79,None,None,OK,False,95.08,214.24,1.47,OEM-MAHINDRA
H-2025-02498,2025-07-01 12:53:00,A,OP-104,F2,ML-1,PT-B,1165,Monsoon,31.1,92.9,3.66,87.5,42.2,1.76,80.0,3.257,2.087,0.51,0.065,0.056,0.005,3.971,True,1383.6,203.6,7.55,0.67,6.57,2.5,0.191,3.12,7.6,89.4796,220.0015,4.4838,4.12,None,None,OK,False,91.24,215.75,2.39,OEM-TATA
H-2025-02499,2025-07-01 15:23:00,B,OP-217,F1,ML-1,PT-C,68,Monsoon,26.8,85.9,4.4,82.6,38.3,2.02,135.5,3.208,2.125,0.602,0.064,0.1,0.04,3.95,True,1417.8,237.8,7.53,0.88,11.11,5.2,0.19,3.45,9.5,89.496,220.0001,4.4812,4.42,None,None,OK,False,95.49,216.98,2.32,OEM-TATA
H-2025-02500,2025-07-01 16:39:00,B,OP-217,F2,ML-2,PT-B,1166,Monsoon,30.4,85.1,3.63,80.5,38.4,1.96,126.6,3.378,2.136,0.5,0.108,0.05,0.004,4.107,True,1427.7,247.7,6.91,0.9,7.4,4.8,0.209,3.64,5.6,89.5015,219.987,4.449,6.54,None,None,OK,False,93.43,217.69,0.52,OEM-MAHINDRA
H-2025-02501,2025-07-01 17:03:00,B,OP-217,F2,ML-1,PT-A,162,Monsoon,32.0,79.1,3.29,84.6,45.3,1.86,103.4,3.221,2.047,0.554,0.06,0.085,0.065,3.932,True,1407.1,227.1,6.72,0.44,7.37,14.4,0.18,2.83,4.8,89.5062,220.0039,4.479,5.2,None,None,OK,False,96.8,213.07,2.57,OEM-MAHINDRA
H-2025-02502,2025-07-01 17:52:00,B,OP-217,F1,ML-1,PT-B,1167,Monsoon,30.5,94.0,4.69,78.3,48.4,1.84,125.6,3.418,2.005,0.556,0.105,0.085,0.01,4.115,True,1419.0,239.0,9.33,0.41,11.26,9.7,0.166,3.11,13.8,89.47,219.9768,4.4284,6.0,None,None,OK,False,92.24,215.68,3.36,OEM-TATA
H-2025-02503,2025-07-01 18:27:00,B,OP-217,F2,ML-1,PT-A,163,Monsoon,28.6,88.3,3.07,79.0,38.1,1.96,116.7,3.453,2.053,0.592,0.108,0.086,0.001,4.166,True,1412.9,232.9,6.65,1.53,8.61,5.5,0.213,2.91,4.9,89.5087,219.9891,4.4861,6.23,None,None,OK,False,97.47,212.48,1.62,OEM-TATA
H-2025-02504,2025-07-01 22:37:00,C,OP-308,F1,ML-1,PT-A,164,Monsoon,30.4,87.0,3.48,84.5,40.7,1.85,125.0,3.246,2.16,0.701,0.09,0.074,0.046,3.991,True,1402.8,222.8,9.66,0.75,12.73,12.6,0.186,3.13,11.5,89.5092,219.9847,4.435,5.85,None,None,OK,False,95.91,215.49,2.64,OEM-TATA
H-2025-02505,2025-07-01 23:44:00,C,OP-308,F1,ML-1,PT-A,165,Monsoon,31.2,90.8,3.19,89.5,41.4,1.83,120.3,3.518,1.93,0.601,0.094,0.098,0.018,4.194,True,1415.4,235.4,7.13,0.72,5.22,4.5,0.154,3.46,13.0,89.5002,220.0204,4.4699,3.93,None,None,OK,False,96.08,215.0,1.46,OEM-TATA
H-2025-02506,2025-07-02 00:04:00,C,OP-308,F1,ML-1,PT-A,166,Monsoon,30.6,77.0,2.78,82.5,44.2,1.91,113.8,3.398,2.15,0.603,0.061,0.075,0.18,4.14,True,1397.7,217.7,7.57,6.3,9.74,7.3,0.24,3.52,11.8,89.4888,220.0168,4.4774,5.02,None,None,OK,False,96.07,214.29,4.92,OEM-TATA
H-2025-02507,2025-07-02 01:38:00,C,OP-308,F2,ML-1,PT-C,69,Monsoon,26.1,92.3,3.08,86.3,36.0,2.06,109.6,3.341,2.289,0.57,0.078,0.071,0.005,4.128,True,1426.4,246.4,8.21,0.66,9.9,2.4,0.101,3.63,5.1,89.5211,220.0199,4.4936,4.8,None,None,OK,False,97.14,213.74,2.39,OEM-TATA
H-2025-02508,2025-07-02 04:41:00,C,OP-308,F2,ML-2,PT-C,70,Monsoon,26.8,85.0,3.84,79.8,44.3,1.74,138.8,3.137,1.945,0.504,0.09,0.096,0.172,3.817,True,1373.9,193.9,7.17,0.73,9.66,7.5,0.152,3.36,6.1,89.4952,220.0041,4.514,4.39,None,None,OK,False,93.65,219.37,5.25,OEM-TATA
H-2025-02509,2025-07-02 04:56:00,C,OP-308,F1,ML-1,PT-C,71,Monsoon,26.6,91.0,3.31,83.8,41.6,1.85,118.1,3.144,2.219,0.634,0.09,0.072,0.005,3.908,True,1412.1,232.1,6.29,3.48,9.51,5.0,0.232,3.37,11.6,89.5021,220.0191,4.501,6.3,None,None,OK,False,96.77,215.43,0.81,OEM-TATA
H-2025-02510,2025-07-02 05:41:00,C,OP-308,F1,ML-2,PT-A,167,Monsoon,26.2,89.3,3.64,84.9,40.4,2.13,110.8,3.539,2.023,0.59,0.092,0.05,0.01,4.23,True,1443.5,263.5,7.74,3.21,11.67,2.4,0.188,3.44,10.9,89.5038,220.0132,4.5139,5.59,None,None,OK,False,94.23,217.88,0.85,OEM-MAHINDRA
H-2025-02511,2025-07-02 05:55:00,C,OP-308,F2,ML-1,PT-B,1168,Monsoon,30.3,84.0,3.91,85.5,38.3,1.88,115.5,3.508,2.009,0.555,0.09,0.084,0.006,4.206,True,1415.4,235.4,6.36,6.82,12.04,0.9,0.249,3.36,3.0,89.5092,219.983,4.526,3.37,Gas_Porosity,Scrap,Scrap,False,86.75,208.26,4.67,OEM-TATA
H-2025-02512,2025-07-02 06:48:00,A,OP-104,F2,ML-2,PT-B,1169,Monsoon,27.6,90.4,3.92,84.2,40.3,2.31,124.8,3.542,2.072,0.534,0.085,0.095,0.028,4.264,True,1400.9,220.9,5.37,0.81,9.75,1.7,0.245,3.71,4.7,89.4994,219.9616,4.515,4.4,None,None,OK,False,93.25,217.39,1.69,OEM-TATA
H-2025-02513,2025-07-02 13:50:00,A,OP-104,F1,ML-2,PT-A,168,Monsoon,30.3,89.4,3.88,83.2,46.4,2.13,122.6,3.573,2.188,0.561,0.067,0.08,0.194,4.329,True,1425.2,245.2,7.88,0.49,8.72,8.2,0.238,3.32,10.2,89.5014,219.9906,4.4985,4.96,None,None,OK,False,95.7,213.79,4.21,OEM-TATA
H-2025-02514,2025-07-02 15:04:00,B,OP-217,F1,ML-1,PT-B,1170,Monsoon,30.0,75.1,3.8,77.7,43.1,1.86,133.6,3.515,2.073,0.683,0.09,0.068,0.019,4.229,True,1428.5,248.5,6.11,1.93,11.45,5.4,0.26,3.14,11.0,89.4985,220.0102,4.542,4.19,None,None,OK,False,93.82,212.18,0.94,OEM-MAHINDRA
H-2025-02515,2025-07-02 17:40:00,B,OP-217,F2,ML-2,PT-A,169,Monsoon,29.1,89.2,4.29,80.5,44.5,1.81,126.1,3.379,2.205,0.534,0.068,0.08,0.001,4.14,True,1406.0,226.0,7.89,10.05,11.58,6.6,0.19,3.21,2.6,89.4815,220.0333,4.5032,6.44,None,None,OK,False,92.71,211.45,2.26,OEM-MAHINDRA
H-2025-02516,2025-07-02 17:47:00,B,OP-217,F2,ML-1,PT-C,72,Monsoon,26.4,85.2,3.19,86.1,41.2,2.05,122.6,3.417,2.072,0.598,0.08,0.087,0.002,4.137,True,1417.1,237.1,7.32,2.87,5.11,5.0,0.195,3.28,4.8,89.4792,220.0142,4.464,4.81,None,None,OK,False,96.0,216.37,2.65,OEM-ASHOK_LEYLAND
H-2025-02517,2025-07-02 18:29:00,B,OP-217,F2,ML-1,PT-A,170,Monsoon,27.8,91.8,3.96,80.1,45.1,2.27,125.9,3.268,2.173,0.54,0.106,0.056,0.016,4.011,True,1375.6,195.6,7.74,2.04,6.72,15.0,0.201,3.3,2.9,89.5101,219.9828,4.5077,2.5,None,None,OK,False,92.44,214.59,1.8,OEM-TATA
H-2025-02518,2025-07-02 18:42:00,B,OP-217,F1,ML-2,PT-C,73,Monsoon,26.2,91.2,3.68,88.5,37.8,1.8,130.1,3.379,2.025,0.599,0.062,0.05,0.013,4.07,True,1394.1,214.1,8.29,0.25,7.93,3.1,0.24,3.03,9.6,89.5003,220.005,4.5129,7.97,None,None,OK,False,94.95,216.8,0.64,OEM-TATA
H-2025-02519,2025-07-02 20:36:00,B,OP-217,F2,ML-2,PT-C,74,Monsoon,31.5,78.4,3.41,81.1,47.7,2.19,98.3,3.439,2.073,0.648,0.083,0.073,0.092,4.155,True,1409.6,229.6,7.74,0.6,8.7,4.9,0.177,3.38,2.3,89.5007,220.0138,4.4833,4.85,None,None,OK,False,97.45,215.26,2.2,OEM-TATA
H-2025-02520,2025-07-02 21:09:00,B,OP-217,F1,ML-1,PT-B,1171,Monsoon,27.9,75.4,2.86,83.6,38.5,2.1,114.5,3.442,2.035,0.592,0.098,0.094,0.023,4.151,True,1403.4,223.4,8.06,0.18,6.07,7.2,0.236,3.49,10.6,89.5127,220.0159,4.539,5.95,None,None,OK,False,94.62,215.89,2.54,OEM-TATA
H-2025-02521,2025-07-03 02:45:00,C,OP-308,F2,ML-1,PT-A,171,Monsoon,26.6,78.9,3.29,89.6,40.1,1.81,99.4,3.335,2.118,0.599,0.095,0.055,0.008,4.059,True,1401.1,221.1,6.92,0.56,11.89,1.7,0.203,3.13,3.3,89.4975,219.9984,4.5045,5.27,None,None,OK,False,96.64,212.73,0.76,OEM-TATA
H-2025-02522,2025-07-03 03:16:00,C,OP-308,F2,ML-1,PT-A,172,Monsoon,26.0,89.8,3.6,83.5,40.2,2.18,107.9,3.106,1.987,0.516,0.09,0.052,0.0,3.786,True,1393.0,213.0,8.5,0.96,8.28,5.0,0.24,3.43,4.4,89.512,219.983,4.4724,4.65,None,None,OK,False,95.05,221.98,1.23,OEM-MAHINDRA
H-2025-02523,2025-07-03 03:28:00,C,OP-308,F1,ML-1,PT-C,75,Monsoon,29.7,92.4,4.31,88.7,42.1,1.95,117.2,3.168,2.03,0.661,0.075,0.079,0.001,3.871,True,1438.5,258.5,7.98,3.51,12.29,1.6,0.236,3.62,11.3,89.4873,220.0196,4.459,4.99,None,None,OK,False,92.97,218.96,1.94,OEM-ASHOK_LEYLAND
H-2025-02524,2025-07-03 09:08:00,A,OP-104,F1,ML-2,PT-A,173,Monsoon,29.7,89.0,3.32,85.3,38.7,2.03,116.5,3.407,2.223,0.638,0.105,0.071,0.028,4.172,True,1423.2,243.2,7.94,4.14,9.22,5.9,0.194,3.28,12.1,89.5259,219.977,4.4581,6.06,None,None,OK,False,96.38,216.17,3.04,OEM-TATA
H-2025-02525,2025-07-03 10:00:00,A,OP-104,F2,ML-1,PT-A,174,Monsoon,32.0,91.4,2.95,84.5,44.3,1.95,113.6,3.289,2.289,0.5,0.067,0.063,0.004,4.073,True,1426.3,246.3,8.42,2.08,12.43,2.6,0.266,3.42,4.7,89.5314,220.0113,4.5666,5.62,None,None,OK,False,96.75,216.92,3.17,OEM-TATA
H-2025-02526,2025-07-03 11:28:00,A,OP-104,F1,ML-2,PT-C,76,Monsoon,27.7,86.7,3.67,85.4,37.7,1.69,112.9,3.43,1.864,0.661,0.095,0.096,0.013,4.083,True,1396.3,216.3,8.47,0.76,10.13,5.1,0.237,3.22,12.6,89.5138,219.9855,4.5023,3.99,None,None,OK,False,95.61,219.63,2.54,OEM-TATA
H-2025-02527,2025-07-03 13:11:00,A,OP-104,F2,ML-1,PT-B,1172,Monsoon,26.3,85.1,3.19,80.5,39.2,1.83,101.3,3.204,2.083,0.654,0.087,0.063,0.01,3.919,True,1422.3,242.3,7.78,3.05,10.33,0.5,0.128,3.1,1.2,89.5163,219.9531,4.5157,6.22,None,None,OK,False,94.91,213.5,1.6,OEM-ASHOK_LEYLAND
H-2025-02528,2025-07-03 13:13:00,A,OP-104,F1,ML-2,PT-B,1173,Monsoon,30.7,94.4,3.81,82.4,38.9,2.03,106.0,3.513,1.953,0.515,0.073,0.081,0.081,4.192,True,1406.1,226.1,5.84,0.33,12.56,4.9,0.117,3.57,9.8,89.4996,219.9992,4.4809,5.13,None,None,OK,False,93.02,211.49,2.68,OEM-TATA
H-2025-02529,2025-07-03 13:25:00,A,OP-104,F1,ML-2,PT-A,175,Monsoon,27.8,76.6,3.65,81.9,40.7,2.12,89.9,3.237,2.17,0.575,0.079,0.09,0.005,3.991,True,1419.0,239.0,8.74,0.54,9.45,7.7,0.16,3.24,12.3,89.5151,219.9981,4.5244,4.99,Gas_Porosity,Scrap,Scrap,False,91.73,209.18,5.01,OEM-TATA
H-2025-02530,2025-07-03 15:15:00,B,OP-217,F2,ML-2,PT-A,176,Monsoon,28.0,83.4,3.55,81.0,39.8,1.88,109.9,3.527,2.028,0.629,0.112,0.071,0.003,4.227,True,1408.4,228.4,6.65,0.69,6.63,8.3,0.199,3.48,4.3,89.4952,219.9861,4.496,5.37,None,None,OK,False,96.08,217.94,0.74,OEM-MAHINDRA
H-2025-02531,2025-07-03 15:50:00,B,OP-217,F2,ML-1,PT-C,77,Monsoon,31.4,80.6,3.36,82.8,39.6,1.87,116.4,3.164,2.247,0.539,0.068,0.09,0.015,3.943,True,1448.9,268.9,7.4,4.16,6.69,6.0,0.245,3.17,5.5,89.5181,220.0227,4.4943,7.35,None,None,OK,False,93.82,216.97,2.63,OEM-MAHINDRA
H-2025-02532,2025-07-03 16:57:00,B,OP-217,F1,ML-1,PT-A,177,Monsoon,29.5,77.4,3.38,79.4,43.7,2.15,116.5,3.422,1.913,0.625,0.06,0.087,0.072,4.089,True,1449.1,269.1,7.71,1.51,12.73,4.2,0.186,2.78,9.2,89.4797,219.9691,4.4954,5.3,Cracks,Scrap,Scrap,False,89.16,213.41,7.24,OEM-TATA
H-2025-02533,2025-07-03 19:49:00,B,OP-217,F1,ML-1,PT-A,178,Monsoon,28.4,87.1,3.97,88.5,39.5,2.26,131.5,3.238,2.181,0.62,0.075,0.078,0.009,3.991,True,1409.2,229.2,5.21,0.25,7.59,5.7,0.187,3.6,10.8,89.4862,220.0098,4.4614,5.07,None,None,OK,False,95.69,211.41,1.91,OEM-MAHINDRA
H-2025-02534,2025-07-03 22:36:00,C,OP-308,F2,ML-2,PT-A,179,Monsoon,31.7,80.3,3.1,78.3,45.5,2.08,133.6,3.349,2.06,0.682,0.091,0.068,0.039,4.058,True,1415.3,235.3,7.2,3.37,9.0,2.2,0.211,2.96,3.6,89.5186,220.0122,4.5216,4.86,None,None,OK,False,97.75,215.72,2.46,OEM-TATA
H-2025-02535,2025-07-03 23:35:00,C,OP-308,F1,ML-2,PT-B,1174,Monsoon,27.6,84.3,3.86,79.4,44.5,1.92,114.6,3.479,1.966,0.5,0.106,0.101,0.013,4.168,True,1407.1,227.1,7.66,7.18,13.72,0.5,0.259,3.03,11.8,89.4917,220.0046,4.5537,5.36,None,None,OK,False,91.5,215.82,2.82,OEM-TATA
H-2025-02536,2025-07-04 00:36:00,C,OP-308,F1,ML-1,PT-A,180,Monsoon,26.1,77.7,3.09,85.2,42.8,2.05,113.0,3.458,2.115,0.657,0.085,0.091,0.09,4.194,True,1417.2,237.2,10.21,0.77,8.91,0.3,0.215,2.97,11.6,89.5015,219.9968,4.5101,5.62,None,None,OK,False,98.02,215.86,2.72,OEM-MAHINDRA
H-2025-02537,2025-07-04 00:57:00,C,OP-308,F2,ML-1,PT-C,78,Monsoon,27.4,82.8,3.78,81.9,40.4,2.03,143.3,3.251,2.105,0.5,0.061,0.088,0.001,3.982,True,1409.4,229.4,8.32,1.47,8.78,1.9,0.19,2.72,4.7,89.4753,219.9815,4.4962,5.68,None,None,OK,False,96.55,219.72,2.89,OEM-TATA
H-2025-02538,2025-07-04 01:29:00,C,OP-308,F2,ML-1,PT-A,181,Monsoon,26.3,79.0,2.94,77.0,39.0,2.05,118.7,3.276,2.114,0.553,0.086,0.076,0.0,4.006,True,1414.0,234.0,6.68,0.89,11.44,2.3,0.155,3.08,3.9,89.5048,219.997,4.4742,5.29,None,None,OK,False,98.09,212.06,1.35,OEM-TATA
H-2025-02539,2025-07-04 01:29:00,C,OP-308,F1,ML-1,PT-A,182,Monsoon,28.4,92.9,4.01,84.4,41.8,2.11,113.9,3.161,2.326,0.615,0.098,0.065,0.013,3.959,True,1409.6,229.6,8.58,5.44,13.85,9.6,0.149,3.57,13.6,89.487,220.0135,4.4919,5.89,Gas_Porosity,Major_Rework,Rework,False,90.89,217.39,4.06,OEM-TATA
H-2025-02540,2025-07-04 03:38:00,C,OP-308,F1,ML-1,PT-C,79,Monsoon,31.0,85.4,3.6,84.0,42.9,2.04,123.3,3.135,2.184,0.601,0.09,0.05,0.007,3.88,True,1426.9,246.9,8.83,0.05,14.54,8.8,0.14,3.14,14.1,89.4875,219.9797,4.4765,5.19,None,None,OK,False,94.97,213.94,2.47,OEM-MAHINDRA
H-2025-02541,2025-07-04 03:41:00,C,OP-308,F1,ML-1,PT-C,80,Monsoon,31.9,91.0,3.81,83.7,42.8,2.25,134.3,3.25,2.368,0.516,0.092,0.084,0.002,4.068,True,1420.7,240.7,7.28,2.24,8.45,6.0,0.22,3.73,9.9,89.4914,219.9599,4.4487,4.51,None,None,OK,False,95.96,212.19,1.43,OEM-MAHINDRA
H-2025-02542,2025-07-04 03:48:00,C,OP-308,F2,ML-2,PT-B,1175,Monsoon,30.2,84.7,3.95,82.9,39.8,2.0,128.6,3.247,1.856,0.569,0.06,0.069,0.009,3.889,True,1391.9,211.9,7.56,1.27,12.16,0.2,0.213,3.6,4.1,89.4898,219.9903,4.4908,6.04,None,None,OK,False,92.05,217.59,1.97,OEM-ASHOK_LEYLAND
H-2025-02543,2025-07-04 05:58:00,C,OP-308,F1,ML-1,PT-C,81,Monsoon,31.6,75.8,3.11,83.0,48.7,1.85,126.1,3.169,2.162,0.5,0.065,0.079,0.026,3.916,True,1416.0,236.0,7.97,1.4,9.39,0.1,0.224,3.33,12.7,89.4991,219.9908,4.4955,5.16,None,None,OK,False,98.09,218.58,1.11,OEM-TATA
H-2025-02544,2025-07-04 07:56:00,A,OP-104,F2,ML-2,PT-A,183,Monsoon,28.5,88.9,3.71,90.0,37.1,2.1,118.7,3.325,1.975,0.53,0.083,0.119,0.009,4.024,True,1408.5,228.5,7.98,0.18,10.89,6.7,0.235,2.78,4.9,89.4973,219.965,4.508,4.86,None,None,OK,False,96.45,214.32,2.09,OEM-TATA
H-2025-02545,2025-07-04 08:16:00,A,OP-104,F2,ML-1,PT-A,184,Monsoon,27.8,76.0,3.51,88.1,39.3,1.97,113.6,3.346,1.99,0.586,0.102,0.098,0.127,4.042,True,1437.9,257.9,7.47,0.32,11.97,0.6,0.207,3.49,3.4,89.4817,219.9876,4.5364,4.23,None,None,OK,False,95.72,219.66,5.16,OEM-TATA
